Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2433875453,"Jun 8, 2019, 1:46:37 PM",Morning Run,Run,Attempt to run miles 24/25 of NYC course,2418,8.61,,false,,activities/2586852743.gpx.gz,0.0,,,2418.0,8613.099609375,8.399999618530273,,73.94999694824219,,14.5,37.70000076293945,11.399999618530273,-0.006966133136302233,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438130158,"Jun 9, 2019, 10:22:28 PM",Evening Run,Run,,3661,13.03,,false,,activities/2591290413.fit.gz,0.0,,,3661.0,13035.400390625,7.300000190734863,,116.0,,5.599999904632568,37.099998474121094,13.300000190734863,0.032987095415592194,,,,,,,,,1152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438130300,"May 21, 2019, 10:58:43 PM",Evening Run,Run,,1447,7.31,,false,,activities/2591290598.fit.gz,0.0,,,1180.0,7315.7998046875,24.100000381469727,,25.0,,14.699999809265137,39.79999923706055,7.699999809265137,-0.10251783579587936,,,,,,,,,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438130462,"Apr 20, 2019, 1:46:04 PM",Morning Run,Run,,1223,3.93,30,false,,activities/2591290775.fit.gz,0.0,,,1223.0,3935.0,5.0,,0.0,,,,0.0,0.0,,,,,167.0,153.0,,,252.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438130659,"Apr 19, 2019, 7:23:14 PM",Afternoon Run,Run,,1859,5.58,44,false,,activities/2591290954.fit.gz,0.0,,,1791.0,5587.60009765625,4.900000095367432,,22.0,,2.700000047683716,11.5,6.0,-0.010738062672317028,,,,,166.0,153.0,,,480.0,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438130834,"Apr 6, 2019, 6:03:17 PM",Afternoon Run,Run,,3024,9.70,85,false,,activities/2591291105.fit.gz,0.0,,,3018.0,9706.7001953125,5.199999809265137,,17.0,,-1.600000023841858,4.400000095367432,11.899999618530273,0.0,,,,,175.0,155.0,,,835.0,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438130984,"Nov 24, 2018, 6:19:09 PM",Afternoon Run,Run,,1202,4.18,,false,,activities/2591291290.fit.gz,0.0,,,1202.0,4188.7998046875,4.300000190734863,,8.0,,0.20000000298023224,7.699999809265137,3.299999952316284,0.011936592869460583,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438131136,"Oct 17, 2018, 12:29:35 PM",Morning Run,Run,,1206,4.03,,false,,activities/2591291463.fit.gz,0.0,,,1206.0,4029.60009765625,4.300000190734863,,9.0,,-1.5,10.800000190734863,8.100000381469727,-0.2010125070810318,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438131332,"Oct 14, 2018, 12:10:51 PM",Morning Run,Run,,6983,21.43,,false,,activities/2591291640.fit.gz,0.0,,,6943.0,21432.30078125,5.0,,119.0,,1.399999976158142,35.5,7.900000095367432,0.0018663419177755713,,,,,,,,,1857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438131468,"Oct 12, 2018, 1:22:04 PM",Morning Run,Run,,713,1.74,,false,,activities/2591291810.fit.gz,0.0,,,591.0,1747.800048828125,11.100000381469727,,5.0,,0.4000000059604645,10.800000190734863,4.699999809265137,-0.4462753236293793,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
